Date,Year,Month number,Crime Type,Offence category,Offence type,Reporting Region,Location,Location Type,Population,Alcohol involvement,DV involvement,Counting Rules Era,is_break_month,Number of offences
2026-02,2026,2,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Thamarrurr,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,17
2026-02,2026,2,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",NT Balance,Thamarrurr,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,3
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Tiwi Islands,Remote,2348.0,No,No,Post-Apr-2025 (ANZSOC),False,3
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Tiwi Islands,Remote,2348.0,No,Yes,Post-Apr-2025 (ANZSOC),False,3
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Tiwi Islands,Remote,2348.0,Yes,Yes,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Tiwi Islands,Remote,2348.0,No,No,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Tiwi Islands,Remote,2348.0,-,-,Post-Apr-2025 (ANZSOC),False,2
2026-02,2026,2,Robbery & Extortion,"05 Robbery, blackmail, and extortion",051 Robbery,NT Balance,Tiwi Islands,Remote,2348.0,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,NT Balance,Tiwi Islands,Remote,2348.0,-,-,Post-Apr-2025 (ANZSOC),False,3
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Unknown / not stated,Remote,,No,No,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Unknown / not stated,Remote,,No,Yes,Post-Apr-2025 (ANZSOC),False,2
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Unknown / not stated,Remote,,Yes,No,Post-Apr-2025 (ANZSOC),False,2
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Unknown / not stated,Remote,,Yes,Yes,Post-Apr-2025 (ANZSOC),False,3
2026-02,2026,2,Assault & Violence,02 Assault,022 Assault of a prescribed officer,NT Balance,Unknown / not stated,Remote,,No,No,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Unknown / not stated,Remote,,No,No,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,Unknown / not stated,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,3
2026-02,2026,2,General Theft,07 Theft,071 Motor vehicle theft and related offences,NT Balance,Unknown / not stated,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,General Theft,07 Theft,07* Other theft,NT Balance,Unknown / not stated,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,12
2026-02,2026,2,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",NT Balance,Unknown / not stated,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Unknown / not stated,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,17
2026-02,2026,2,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,NT Balance,Unknown / not stated,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Victoria River,Remote,,No,Yes,Post-Apr-2025 (ANZSOC),False,2
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Victoria River,Remote,,Yes,No,Post-Apr-2025 (ANZSOC),False,2
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Victoria River,Remote,,Yes,Yes,Post-Apr-2025 (ANZSOC),False,6
2026-02,2026,2,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",NT Balance,Victoria River,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,General Theft,07 Theft,07* Other theft,NT Balance,Victoria River,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,3
2026-02,2026,2,Harassment & Threats,04 Harm or endanger persons,049 Other acts that harm or endanger persons,NT Balance,Victoria River,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Victoria River,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",NT Balance,Victoria River,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,2
2026-02,2026,2,General Theft,07 Theft,071 Motor vehicle theft and related offences,NT Balance,Virginia,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,General Theft,07 Theft,07* Other theft,NT Balance,Virginia,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,13
2026-02,2026,2,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Virginia,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,3
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Weddell,Remote,,No,No,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,General Theft,07 Theft,07* Other theft,NT Balance,Weddell,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,6
2026-02,2026,2,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",NT Balance,Weddell,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Weddell,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",NT Balance,Weddell,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,West Arnhem,Remote,5204.0,No,No,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,West Arnhem,Remote,5204.0,No,Yes,Post-Apr-2025 (ANZSOC),False,7
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,West Arnhem,Remote,5204.0,Yes,Yes,Post-Apr-2025 (ANZSOC),False,5
2026-02,2026,2,Assault & Violence,02 Assault,023 Common Assault,NT Balance,West Arnhem,Remote,5204.0,Yes,Yes,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,West Arnhem,Remote,5204.0,-,-,Post-Apr-2025 (ANZSOC),False,9
2026-02,2026,2,General Theft,07 Theft,07* Other theft,NT Balance,West Arnhem,Remote,5204.0,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Harassment & Threats,04 Harm or endanger persons,049 Other acts that harm or endanger persons,NT Balance,West Arnhem,Remote,5204.0,-,-,Post-Apr-2025 (ANZSOC),False,2
2026-02,2026,2,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,West Arnhem,Remote,5204.0,-,-,Post-Apr-2025 (ANZSOC),False,9
2026-02,2026,2,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",NT Balance,West Arnhem,Remote,5204.0,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,NT Balance,West Arnhem,Remote,5204.0,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Yuendumu - Anmatjere,Remote,,No,No,Post-Apr-2025 (ANZSOC),False,2
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Yuendumu - Anmatjere,Remote,,No,Yes,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Yuendumu - Anmatjere,Remote,,Yes,Yes,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,General Theft,07 Theft,07* Other theft,NT Balance,Yuendumu - Anmatjere,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,2
2026-02,2026,2,Homicide,01 Homicide,0132 Driving causing death,NT Balance,Yuendumu - Anmatjere,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-02,2026,2,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Yuendumu - Anmatjere,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,3
2026-02,2026,2,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",NT Balance,Yuendumu - Anmatjere,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,Alice Springs,Alice Springs,Regional,25912.0,No,No,Post-Apr-2025 (ANZSOC),False,20
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,Alice Springs,Alice Springs,Regional,25912.0,No,Yes,Post-Apr-2025 (ANZSOC),False,45
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,Alice Springs,Alice Springs,Regional,25912.0,Yes,No,Post-Apr-2025 (ANZSOC),False,15
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,Alice Springs,Alice Springs,Regional,25912.0,Yes,Yes,Post-Apr-2025 (ANZSOC),False,47
2026-03,2026,3,Assault & Violence,02 Assault,022 Assault of a prescribed officer,Alice Springs,Alice Springs,Regional,25912.0,No,No,Post-Apr-2025 (ANZSOC),False,3
2026-03,2026,3,Assault & Violence,02 Assault,022 Assault of a prescribed officer,Alice Springs,Alice Springs,Regional,25912.0,Yes,No,Post-Apr-2025 (ANZSOC),False,2
2026-03,2026,3,Assault & Violence,02 Assault,022 Assault of a prescribed officer,Alice Springs,Alice Springs,Regional,25912.0,Yes,Yes,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Assault & Violence,02 Assault,023 Common Assault,Alice Springs,Alice Springs,Regional,25912.0,No,No,Post-Apr-2025 (ANZSOC),False,13
2026-03,2026,3,Assault & Violence,02 Assault,023 Common Assault,Alice Springs,Alice Springs,Regional,25912.0,No,Yes,Post-Apr-2025 (ANZSOC),False,5
2026-03,2026,3,Assault & Violence,02 Assault,023 Common Assault,Alice Springs,Alice Springs,Regional,25912.0,Yes,No,Post-Apr-2025 (ANZSOC),False,3
2026-03,2026,3,Assault & Violence,02 Assault,023 Common Assault,Alice Springs,Alice Springs,Regional,25912.0,Yes,Yes,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Alice Springs,Alice Springs,Regional,25912.0,-,-,Post-Apr-2025 (ANZSOC),False,10
2026-03,2026,3,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",Alice Springs,Alice Springs,Regional,25912.0,-,-,Post-Apr-2025 (ANZSOC),False,2
2026-03,2026,3,General Theft,07 Theft,071 Motor vehicle theft and related offences,Alice Springs,Alice Springs,Regional,25912.0,-,-,Post-Apr-2025 (ANZSOC),False,14
2026-03,2026,3,General Theft,07 Theft,07* Other theft,Alice Springs,Alice Springs,Regional,25912.0,-,-,Post-Apr-2025 (ANZSOC),False,103
2026-03,2026,3,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",Alice Springs,Alice Springs,Regional,25912.0,-,-,Post-Apr-2025 (ANZSOC),False,10
2026-03,2026,3,Harassment & Threats,04 Harm or endanger persons,045 Driving causing serious injury,Alice Springs,Alice Springs,Regional,25912.0,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Harassment & Threats,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Alice Springs,Alice Springs,Regional,25912.0,-,-,Post-Apr-2025 (ANZSOC),False,8
2026-03,2026,3,Homicide,01 Homicide,0132 Driving causing death,Alice Springs,Alice Springs,Regional,25912.0,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Property Damage,11 Property damage offences,11 Property damage offences,Alice Springs,Alice Springs,Regional,25912.0,-,-,Post-Apr-2025 (ANZSOC),False,128
2026-03,2026,3,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Alice Springs,Alice Springs,Regional,25912.0,-,-,Post-Apr-2025 (ANZSOC),False,40
2026-03,2026,3,Residential B&E,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",Alice Springs,Alice Springs,Regional,25912.0,-,-,Post-Apr-2025 (ANZSOC),False,9
2026-03,2026,3,Robbery & Extortion,"05 Robbery, blackmail, and extortion",051 Robbery,Alice Springs,Alice Springs,Regional,25912.0,-,-,Post-Apr-2025 (ANZSOC),False,10
2026-03,2026,3,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,Alice Springs,Alice Springs,Regional,25912.0,-,-,Post-Apr-2025 (ANZSOC),False,6
2026-03,2026,3,Sexual Offences,03 Sexual offences,032 Sexual assault of a child,Alice Springs,Alice Springs,Regional,25912.0,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Sexual Offences,03 Sexual offences,"035, 039 Other sexual offences",Alice Springs,Alice Springs,Regional,25912.0,-,-,Post-Apr-2025 (ANZSOC),False,6
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Alligator,Remote,,No,Yes,Post-Apr-2025 (ANZSOC),False,3
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Alligator,Remote,,Yes,No,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Alligator,Remote,,Yes,Yes,Post-Apr-2025 (ANZSOC),False,4
2026-03,2026,3,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Alligator,Remote,,No,No,Post-Apr-2025 (ANZSOC),False,3
2026-03,2026,3,General Theft,07 Theft,07* Other theft,NT Balance,Alligator,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,5
2026-03,2026,3,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",NT Balance,Alligator,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Alligator,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,4
2026-03,2026,3,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,NT Balance,Alligator,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Anindilyakwa,Remote,,No,No,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Anindilyakwa,Remote,,No,Yes,Post-Apr-2025 (ANZSOC),False,5
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Anindilyakwa,Remote,,Yes,Yes,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Assault & Violence,02 Assault,022 Assault of a prescribed officer,NT Balance,Anindilyakwa,Remote,,No,Yes,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,General Theft,07 Theft,07* Other theft,NT Balance,Anindilyakwa,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",NT Balance,Anindilyakwa,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Harassment & Threats,04 Harm or endanger persons,049 Other acts that harm or endanger persons,NT Balance,Anindilyakwa,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Anindilyakwa,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,2
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Barkly,Remote,,No,No,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Barkly,Remote,,No,Yes,Post-Apr-2025 (ANZSOC),False,2
2026-03,2026,3,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,Barkly,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,General Theft,07 Theft,07* Other theft,NT Balance,Barkly,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,6
2026-03,2026,3,Harassment & Threats,04 Harm or endanger persons,049 Other acts that harm or endanger persons,NT Balance,Barkly,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Barkly,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,6
2026-03,2026,3,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",NT Balance,Barkly,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,4
2026-03,2026,3,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,NT Balance,Barkly,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Daly,Remote,,Yes,Yes,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Assault & Violence,02 Assault,022 Assault of a prescribed officer,NT Balance,Daly,Remote,,Yes,No,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,Daly,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,2
2026-03,2026,3,General Theft,07 Theft,07* Other theft,NT Balance,Daly,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Harassment & Threats,04 Harm or endanger persons,049 Other acts that harm or endanger persons,NT Balance,Daly,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Daly,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,4
2026-03,2026,3,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",NT Balance,Daly,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,Darwin,Darwin,Urban,139902.0,No,No,Post-Apr-2025 (ANZSOC),False,36
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,Darwin,Darwin,Urban,139902.0,No,Yes,Post-Apr-2025 (ANZSOC),False,36
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,Darwin,Darwin,Urban,139902.0,Yes,No,Post-Apr-2025 (ANZSOC),False,29
2026-03,2026,3,Assault & Violence,02 Assault,021 Serious Assault,Darwin,Darwin,Urban,139902.0,Yes,Yes,Post-Apr-2025 (ANZSOC),False,68
2026-03,2026,3,Assault & Violence,02 Assault,022 Assault of a prescribed officer,Darwin,Darwin,Urban,139902.0,No,No,Post-Apr-2025 (ANZSOC),False,5
2026-03,2026,3,Assault & Violence,02 Assault,022 Assault of a prescribed officer,Darwin,Darwin,Urban,139902.0,No,Yes,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Assault & Violence,02 Assault,022 Assault of a prescribed officer,Darwin,Darwin,Urban,139902.0,Yes,No,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,Assault & Violence,02 Assault,023 Common Assault,Darwin,Darwin,Urban,139902.0,No,No,Post-Apr-2025 (ANZSOC),False,31
2026-03,2026,3,Assault & Violence,02 Assault,023 Common Assault,Darwin,Darwin,Urban,139902.0,No,Yes,Post-Apr-2025 (ANZSOC),False,3
2026-03,2026,3,Assault & Violence,02 Assault,023 Common Assault,Darwin,Darwin,Urban,139902.0,Yes,No,Post-Apr-2025 (ANZSOC),False,7
2026-03,2026,3,Assault & Violence,02 Assault,023 Common Assault,Darwin,Darwin,Urban,139902.0,Yes,Yes,Post-Apr-2025 (ANZSOC),False,8
2026-03,2026,3,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Darwin,Darwin,Urban,139902.0,-,-,Post-Apr-2025 (ANZSOC),False,12
2026-03,2026,3,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",Darwin,Darwin,Urban,139902.0,-,-,Post-Apr-2025 (ANZSOC),False,1
2026-03,2026,3,General Theft,07 Theft,071 Motor vehicle theft and related offences,Darwin,Darwin,Urban,139902.0,-,-,Post-Apr-2025 (ANZSOC),False,12
2026-03,2026,3,General Theft,07 Theft,07* Other theft,Darwin,Darwin,Urban,139902.0,-,-,Post-Apr-2025 (ANZSOC),False,246
2026-03,2026,3,Harassment & Threats,04 Harm or endanger persons,"041, 042, 043 Human trafficking, abduction, deprivation of liberty",Darwin,Darwin,Urban,139902.0,-,-,Post-Apr-2025 (ANZSOC),False,2
2026-03,2026,3,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",Darwin,Darwin,Urban,139902.0,-,-,Post-Apr-2025 (ANZSOC),False,13
2026-03,2026,3,Harassment & Threats,04 Harm or endanger persons,045 Driving causing serious injury,Darwin,Darwin,Urban,139902.0,-,-,Post-Apr-2025 (ANZSOC),False,2
2026-03,2026,3,Harassment & Threats,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Darwin,Darwin,Urban,139902.0,-,-,Post-Apr-2025 (ANZSOC),False,6
2026-03,2026,3,Property Damage,11 Property damage offences,11 Property damage offences,Darwin,Darwin,Urban,139902.0,-,-,Post-Apr-2025 (ANZSOC),False,173
2026-03,2026,3,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Darwin,Darwin,Urban,139902.0,-,-,Post-Apr-2025 (ANZSOC),False,42
