As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting region,Statistical Area 2,Number of offences
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Gulf,4
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Thamarrurr,1
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Tiwi Islands,2
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,No,NT Balance,West Arnhem,3
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,No,Palmerston,,8
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,No,Tennant Creek,,9
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,Alice Springs,,74
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,Darwin,,85
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,Katherine,,52
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,Nhulunbuy,,2
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Alligator,2
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Barkly,2
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Daly,5
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,East Arnhem,3
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Elsey,9
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Gulf,9
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Humpty Doo,2
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Petermann - Simpson,1
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Sandover - Plenty,1
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tanami,2
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Thamarrurr,9
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tiwi Islands,10
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Victoria River,6
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,West Arnhem,13
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Yuendumu - Anmatjere,2
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Unknown ,1
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,Palmerston,,26
2/04/2024,2023,10,Acts intended to cause Injury,Assault,Yes,Yes,Tennant Creek,,17
2/04/2024,2023,10,Acts intended to cause Injury,Other acts intended to cause injury,-,-,Darwin,,4
2/04/2024,2023,10,Acts intended to cause Injury,Other acts intended to cause injury,-,-,Katherine,,1
2/04/2024,2023,10,Acts intended to cause Injury,Other acts intended to cause injury,-,-,NT Balance,Anindilyakwa,1
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,Alice Springs,,80
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,,34
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,Katherine,,17
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,Nhulunbuy,,2
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Alligator,2
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Anindilyakwa,1
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Daly,1
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,East Arnhem,18
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Elsey,4
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Howard Springs,1
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Petermann - Simpson,2
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Sandover - Plenty,2
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tanami,1
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Thamarrurr,2
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tiwi Islands,5
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Victoria River,2
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Weddell,2
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,West Arnhem,5
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,,9
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins actual,-,-,Tennant Creek,,22
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins attempted,-,-,Alice Springs,,10
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,,5
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins attempted,-,-,Katherine,,1
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Barkly,1
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Sandover - Plenty,1
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Victoria River,1
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Yuendumu - Anmatjere,1
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,,4
2/04/2024,2023,10,Commercial break-ins,Commercial break-ins attempted,-,-,Tennant Creek,,3
2/04/2024,2023,10,Homicide and related Offences,Attempted murder,-,-,Darwin,,1
2/04/2024,2023,10,Homicide and related Offences,Driving causing death,-,-,NT Balance,Howard Springs,1
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,Alice Springs,,104
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,Darwin,,36
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,Katherine,,11
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,Nhulunbuy,,2
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,NT Balance,Alligator,1
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,NT Balance,Anindilyakwa,1
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,NT Balance,Barkly,2
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,NT Balance,Daly,1
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,NT Balance,East Arnhem,12
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,NT Balance,Elsey,2
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,NT Balance,Gulf,1
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,NT Balance,Humpty Doo,2
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,NT Balance,Petermann - Simpson,7
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,NT Balance,Sandover - Plenty,1
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,NT Balance,Tanami,1
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,NT Balance,Tiwi Islands,4
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,NT Balance,Victoria River,3
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,NT Balance,West Arnhem,2
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,NT Balance,Yuendumu - Anmatjere,3
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,Palmerston,,21
2/04/2024,2023,10,House break-ins,House break-ins actual,-,-,Tennant Creek,,23
2/04/2024,2023,10,House break-ins,House break-ins attempted,-,-,Alice Springs,,22
2/04/2024,2023,10,House break-ins,House break-ins attempted,-,-,Darwin,,10
2/04/2024,2023,10,House break-ins,House break-ins attempted,-,-,Katherine,,4
2/04/2024,2023,10,House break-ins,House break-ins attempted,-,-,NT Balance,Barkly,2
2/04/2024,2023,10,House break-ins,House break-ins attempted,-,-,NT Balance,East Arnhem,1
2/04/2024,2023,10,House break-ins,House break-ins attempted,-,-,NT Balance,West Arnhem,1
2/04/2024,2023,10,House break-ins,House break-ins attempted,-,-,Palmerston,,8
2/04/2024,2023,10,House break-ins,House break-ins attempted,-,-,Tennant Creek,,5
2/04/2024,2023,10,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Alice Springs,,35
2/04/2024,2023,10,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,,48
2/04/2024,2023,10,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Katherine,,3
2/04/2024,2023,10,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Nhulunbuy,,1
2/04/2024,2023,10,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Alligator,2
2/04/2024,2023,10,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Daly,1
2/04/2024,2023,10,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Thamarrurr,3
2/04/2024,2023,10,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Victoria River,3
2/04/2024,2023,10,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Virginia,3
2/04/2024,2023,10,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Weddell,1
2/04/2024,2023,10,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Unknown ,1
2/04/2024,2023,10,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,,22
2/04/2024,2023,10,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Tennant Creek,,2
2/04/2024,2023,10,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Alice Springs,,27
2/04/2024,2023,10,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Darwin,,59
2/04/2024,2023,10,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Katherine,,6
2/04/2024,2023,10,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Alligator,1
2/04/2024,2023,10,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Barkly,1
2/04/2024,2023,10,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,East Arnhem,1
2/04/2024,2023,10,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Palmerston,,19
2/04/2024,2023,10,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Tennant Creek,,2
2/04/2024,2023,10,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Alice Springs,,2
2/04/2024,2023,10,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,,1
2/04/2024,2023,10,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Katherine,,3
2/04/2024,2023,10,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,East Arnhem,1
2/04/2024,2023,10,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Petermann - Simpson,1
2/04/2024,2023,10,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Thamarrurr,1
2/04/2024,2023,10,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Tiwi Islands,1
2/04/2024,2023,10,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,,1
2/04/2024,2023,10,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Tennant Creek,,1
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,Alice Springs,,348
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,Darwin,,252
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,Katherine,,73
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,Nhulunbuy,,2
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Alligator,11
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Anindilyakwa,4
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Barkly,2
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Daly,13
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,East Arnhem,31
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Elsey,6
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Gulf,7
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,2
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Petermann - Simpson,6
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Sandover - Plenty,1
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Tanami,2
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Thamarrurr,28
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Tiwi Islands,13
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Victoria River,4
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Virginia,3
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Weddell,4
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,West Arnhem,14
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Yuendumu - Anmatjere,9
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Unknown ,6
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,Palmerston,,83
2/04/2024,2023,10,Property Damage Offences,Property damage offences,-,-,Tennant Creek,,47
2/04/2024,2023,10,Robbery - extortion and related offences,Robbery,-,-,Alice Springs,,5
2/04/2024,2023,10,Robbery - extortion and related offences,Robbery,-,-,Darwin,,6
2/04/2024,2023,10,Robbery - extortion and related offences,Robbery,-,-,Katherine,,1
2/04/2024,2023,10,Robbery - extortion and related offences,Robbery,-,-,Palmerston,,3
2/04/2024,2023,10,Robbery - extortion and related offences,Robbery,-,-,Tennant Creek,,1
2/04/2024,2023,10,Sexual assault and related offences,Sexual assault,-,-,Alice Springs,,2
2/04/2024,2023,10,Sexual assault and related offences,Sexual assault,-,-,Darwin,,12
2/04/2024,2023,10,Sexual assault and related offences,Sexual assault,-,-,Katherine,,6
2/04/2024,2023,10,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Alligator,1
2/04/2024,2023,10,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Barkly,1
2/04/2024,2023,10,Sexual assault and related offences,Sexual assault,-,-,NT Balance,East Arnhem,3
2/04/2024,2023,10,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Elsey,1
2/04/2024,2023,10,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Gulf,1
2/04/2024,2023,10,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Howard Springs,1
2/04/2024,2023,10,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Tanami,2
2/04/2024,2023,10,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Thamarrurr,1
2/04/2024,2023,10,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Tiwi Islands,1
2/04/2024,2023,10,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Victoria River,1
2/04/2024,2023,10,Sexual assault and related offences,Sexual assault,-,-,Palmerston,,9
2/04/2024,2023,10,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Alice Springs,,2
2/04/2024,2023,10,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Darwin,,3
2/04/2024,2023,10,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Katherine,,1
2/04/2024,2023,10,Sexual assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,Gulf,1
2/04/2024,2023,10,Sexual assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,Victoria River,1
2/04/2024,2023,10,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Palmerston,,1
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Alice Springs,,157
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,,258
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Katherine,,42
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Nhulunbuy,,5
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Alligator,5
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Anindilyakwa,3
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Daly,5
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,East Arnhem,12
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Gulf,2
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,3
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,4
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Petermann - Simpson,7
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Sandover - Plenty,1
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tanami,3
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Thamarrurr,3
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tiwi Islands,6
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Victoria River,3
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Virginia,8
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Weddell,9
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,West Arnhem,4
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Yuendumu - Anmatjere,3
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Unknown ,1
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,,78
2/04/2024,2023,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Tennant Creek,,20
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,NT Balance,Tanami,1
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,NT Balance,Thamarrurr,1
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,NT Balance,Tiwi Islands,1
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,NT Balance,West Arnhem,1
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Darwin,,2
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Gulf,1
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Virginia,1
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Palmerston,,1
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Alice Springs,,10
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,,6
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Katherine,,5
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Nhulunbuy,,1
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Gulf,2
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Petermann - Simpson,1
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Tanami,1
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Thamarrurr,2
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Victoria River,1
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Weddell,1
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Yuendumu - Anmatjere,1
2/04/2024,2023,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Tennant Creek,,1
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,Alice Springs,,62
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,Darwin,,65
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,Katherine,,11
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,Nhulunbuy,,3
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Alligator,5
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Anindilyakwa,1
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Barkly,1
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Daly,2
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,East Arnhem,5
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Elsey,2
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Gulf,4
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Howard Springs,2
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Petermann - Simpson,5
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Sandover - Plenty,3
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Tanami,3
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Thamarrurr,5
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Tiwi Islands,2
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Victoria River,2
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Virginia,1
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Weddell,1
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,West Arnhem,4
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Yuendumu - Anmatjere,3
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Unknown ,1
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,Palmerston,,20
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,No,Tennant Creek,,3
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,Alice Springs,,60
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,Darwin,,43
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,Katherine,,32
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,Nhulunbuy,,1
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Alligator,1
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Anindilyakwa,4
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Barkly,9
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Daly,3
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,East Arnhem,25
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Elsey,7
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Gulf,13
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Howard Springs,3
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Humpty Doo,1
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Petermann - Simpson,3
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Sandover - Plenty,11
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tanami,16
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Thamarrurr,30
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tiwi Islands,25
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Victoria River,10
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,West Arnhem,26
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Yuendumu - Anmatjere,8
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Unknown ,3
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,Palmerston,,24
2/04/2024,2023,11,Acts intended to cause Injury,Assault,No,Yes,Tennant Creek,,3
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,No,Alice Springs,,17
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,No,Darwin,,54
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,No,Katherine,,5
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,No,NT Balance,East Arnhem,1
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Elsey,1
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Gulf,1
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Humpty Doo,1
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Victoria River,2
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Unknown ,1
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,No,Palmerston,,11
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,No,Tennant Creek,,7
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,Yes,Alice Springs,,71
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,Yes,Darwin,,76
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,Yes,Katherine,,44
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,Yes,Nhulunbuy,,1
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Alligator,6
2/04/2024,2023,11,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Barkly,7
