As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting region,Statistical Area 2,Number of offences
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,Katherine,,47
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,Nhulunbuy,,7
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Alligator,10
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Anindilyakwa,16
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Barkly,2
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Daly,6
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,East Arnhem,18
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Elsey,7
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Gulf,13
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,1
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,6
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Koolpinyah,1
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Petermann - Simpson,3
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Sandover - Plenty,2
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Tanami,4
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Thamarrurr,5
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Tiwi Islands,1
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Victoria River,5
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Virginia,5
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Weddell,5
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,West Arnhem,9
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Yuendumu - Anmatjere,29
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,Palmerston,,84
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,Tennant Creek,,38
1/03/2024,2019,3,Robbery - extortion and related offences,Robbery,-,-,Alice Springs,,2
1/03/2024,2019,3,Robbery - extortion and related offences,Robbery,-,-,Darwin,,9
1/03/2024,2019,3,Robbery - extortion and related offences,Robbery,-,-,Katherine,,3
1/03/2024,2019,3,Robbery - extortion and related offences,Robbery,-,-,Tennant Creek,,1
1/03/2024,2019,3,Sexual assault and related offences,Sexual assault,-,-,Alice Springs,,4
1/03/2024,2019,3,Sexual assault and related offences,Sexual assault,-,-,Darwin,,8
1/03/2024,2019,3,Sexual assault and related offences,Sexual assault,-,-,Katherine,,6
1/03/2024,2019,3,Sexual assault and related offences,Sexual assault,-,-,Nhulunbuy,,1
1/03/2024,2019,3,Sexual assault and related offences,Sexual assault,-,-,NT Balance,East Arnhem,4
1/03/2024,2019,3,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Gulf,1
1/03/2024,2019,3,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Petermann - Simpson,1
1/03/2024,2019,3,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Tiwi Islands,1
1/03/2024,2019,3,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Yuendumu - Anmatjere,1
1/03/2024,2019,3,Sexual assault and related offences,Sexual assault,-,-,Palmerston,,5
1/03/2024,2019,3,Sexual assault and related offences,Sexual assault,-,-,Tennant Creek,,2
1/03/2024,2019,3,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Alice Springs,,2
1/03/2024,2019,3,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Darwin,,4
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Alice Springs,,108
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,,289
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Katherine,,37
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Nhulunbuy,,6
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Alligator,11
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Anindilyakwa,11
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Barkly,3
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Daly,3
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,East Arnhem,10
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Elsey,4
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Gulf,4
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,4
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,6
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Petermann - Simpson,3
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Sandover - Plenty,6
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tanami,4
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Thamarrurr,2
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tiwi Islands,5
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Victoria River,8
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Virginia,8
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Weddell,7
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,West Arnhem,6
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Yuendumu - Anmatjere,13
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,,76
1/03/2024,2019,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Tennant Creek,,17
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Darwin,,3
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Katherine,,1
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Humpty Doo,1
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Sandover - Plenty,1
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Victoria River,2
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,West Arnhem,2
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Palmerston,,1
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Alice Springs,,2
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,,3
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Anindilyakwa,2
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Petermann - Simpson,1
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Sandover - Plenty,1
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Tanami,1
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Victoria River,2
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Virginia,1
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Yuendumu - Anmatjere,4
1/03/2024,2019,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,,3
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,Alice Springs,,17
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,Darwin,,46
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,Katherine,,5
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Anindilyakwa,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Barkly,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,NT Balance,East Arnhem,7
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Elsey,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Gulf,2
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Humpty Doo,3
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Sandover - Plenty,6
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Tanami,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Thamarrurr,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Victoria River,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Virginia,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Unknown ,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,Palmerston,,16
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,No,Tennant Creek,,4
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,Alice Springs,,20
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,Darwin,,27
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,Katherine,,8
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,Nhulunbuy,,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Anindilyakwa,2
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Daly,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,East Arnhem,7
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Elsey,2
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Gulf,8
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Petermann - Simpson,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Sandover - Plenty,3
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tanami,11
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Thamarrurr,15
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tiwi Islands,7
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Victoria River,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,West Arnhem,4
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Yuendumu - Anmatjere,7
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,Palmerston,,17
1/03/2024,2019,4,Acts intended to cause Injury,Assault,No,Yes,Tennant Creek,,2
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,No,Alice Springs,,22
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,No,Darwin,,42
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,No,Katherine,,5
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,No,Nhulunbuy,,2
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Alligator,2
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Barkly,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Daly,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Gulf,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Sandover - Plenty,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,West Arnhem,2
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Yuendumu - Anmatjere,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,No,Palmerston,,5
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,No,Tennant Creek,,2
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,Alice Springs,,39
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,Darwin,,37
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,Katherine,,19
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,Nhulunbuy,,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Anindilyakwa,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Barkly,2
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Daly,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,East Arnhem,3
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Elsey,4
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Gulf,9
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Howard Springs,1
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Sandover - Plenty,2
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tanami,2
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Thamarrurr,4
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tiwi Islands,3
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Weddell,3
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,West Arnhem,3
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Yuendumu - Anmatjere,3
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,Palmerston,,16
1/03/2024,2019,4,Acts intended to cause Injury,Assault,Yes,Yes,Tennant Creek,,11
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,Alice Springs,,20
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,,31
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,Katherine,,13
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,Nhulunbuy,,2
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Alligator,5
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Anindilyakwa,11
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Barkly,4
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Daly,6
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,East Arnhem,16
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Elsey,4
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Gulf,2
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Howard Springs,1
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Petermann - Simpson,1
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Sandover - Plenty,2
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tanami,4
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Thamarrurr,3
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tiwi Islands,6
1/03/2024,2019,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Victoria River,10
